Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Vietnam,VNM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,49.8,49.4,49.2,48.9,48.6,48.2,47.9,47.5,47,46.4,45.8,45.1,44.3,43.4,42.6,41.7,40.9,40,39.3,38.6,37.9,37.1,36.3,35.4,34.3,33.1,31.9,30.6,29.2,27.9,26.6,25.3,24.1,22.9,21.9,20.9,20,19.3,18.6,17.9,17.4,17,16.6,16.3,16.1,15.9,15.7,15.5,15.3,15.1,15,14.8,14.6,14.3,14,13.7,
Vietnam,VNM,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,57000,55000,35000,,,,60000,150000,35000,33000,30000,25960,21070,21000,25000,27200,25000,27000,23060,21150,20148,16263,5084,5000,34400,34400,15000,15000,15000,15945,15945,15945,15360,2360,2357,2357,2357,2357,2357,1928,990,,,,,,,,,
Vietnam,VNM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08859992,1.497699976,1.60529995,1.789800048,1.707100034,2.508699894,2.520900011,2.507499933,1.558699965,2.717499971,
Vietnam,VNM,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.27000046,18.04000092,18.15999985,16.36000061,19.57999992,15.47999954,17.93000031,
Vietnam,VNM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.66929626,86.74500275,87.12030029,87.26609802,87.78489685,87.74320221,87.53119659,87.64360046,87.64959717,87.15270233,
Vietnam,VNM,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,,,,,,,
Vietnam,VNM,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39,,,,,,,,
Vietnam,VNM,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.34200287,64.77899933,64.3010025,63.75,63.13999939,62.50099945,56.74300003,53.91699982,55.12900162,54.20999908,54.10800171,53.39300156,51.03699875,47.50999832,41.95399857,36.55899811,31.37100029,26.66300011,22.31200027,26.34000015,24.95199966,23.2140007,22.68600082,26.62999916,23.375,22.14500046,21.48500061,20.60899925,19.79400063,18.9810009
Vietnam,VNM,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.32999992,,,,,,,,,,,,,
Vietnam,VNM,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14,,,,,,,,
Vietnam,VNM,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,11.7,,,,11.2,,11.3,,11.5,,11.6,,10.8,,11.6,,12,,11.9,,11.9,,
Vietnam,VNM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.82835197,23.07425308,19.55471039,22.25064087,28.58421707,34.83954239,42.05620193,49.23758698,58.85295868,64.08854675,78.18682861,89.01892853,108.1571732,118.5485764,116.360199,116.7361908,122.8411713,129.5759583,,,
Vietnam,VNM,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,290,284,278,272,266,260,253,246,239,231,225,218,212,205,199,193,188,182,,
Vietnam,VNM,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,,,,,,,42.5,,,,,,,,,,21.6,,,,,,,,,,
Vietnam,VNM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,65,62,59,57,54,51,49,49,48,47,47,46,46,45,45,44,43,,,
Vietnam,VNM,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,,,68.3,,86.4,,,,90.8,,,,,93.7,,,95.8,,,,,,
Vietnam,VNM,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.419993581,3.111349457,2.187570103,1.592471306,0.923919337,0.657195471,0.699462185,0.445123636,0.281794715,0.356043208,0.354135079,0.308501587,0.36018296,0.310389703,0.281985625,0.165192847,0.072798965,0.078614872,0.082282062,,
Vietnam,VNM,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2000,4000,7200,11000,15000,17000,19000,20000,21000,22000,22000,23000,23000,23000,22000,20000,19000,17000,16000,14000,13000,12000,10000,9300,8400,7000,5700,4900,4400,
Vietnam,VNM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,98.2,97.4,96.5,95.8,95,94.2,93.3,92.2,91.1,89.8,88.5,87,85.2,83.5,81.6,79.7,77.9,76.2,74.6,73.1,71.6,70,68.3,66.3,64,61.5,58.9,56.2,53.3,50.5,47.7,45,42.5,40.2,38.1,36.2,34.6,33.1,31.8,30.7,29.8,29,28.4,27.8,27.4,27,26.6,26.3,26,25.7,25.4,25.1,24.7,24.3,23.8,23.2,
Vietnam,VNM,Number of deaths ages 15-19 years,SH.DTH.1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9352,8727,8198,7728,7323,7026,6760,6593,6488,6470,6505,6609,6691,6783,6867,6954,7001,7027,6999,6878,6613,6248,5805,5354,4924,4577,4311,4094,3941,3832,
Vietnam,VNM,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,,,,,,,,,,,,,,
Vietnam,VNM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.45007324,74.69802856,76.88838959,79.70362854,78.10723877,,,,,,,
Vietnam,VNM,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19007111,86.31813812,90.84014893,91.19313812,,,94.58984375,97.46559143,97.98886108,98.20021057,97.08231354,99.06437683,99.23474884,99.07714844,,100,99.57740021,99.48999023,98.97862244,99.01833344,99.56408691,
Vietnam,VNM,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6063,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.13486004,,,,,,,,,,,,,,,,,,,,59.43264008,,,,,,,,,,,
Vietnam,VNM,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.65357208,80.04963684,84.9499588,87.01244354,,,93.37010193,95.63951874,97.79332733,98.62724304,99.63995361,98.33486938,99.30258179,99.58830261,,100,99.47605133,99.77422333,99.72022247,99.86837769,99.52092743,
Vietnam,VNM,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,,,,,,,,,,,,,,,71.24516296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,,,,,,,1.045830011,0.985409975,,,,,,,,,,,,,,,,,,,,,0.910570025,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.511854429,,,,2.152039121,,2.824928452,,3.114941988,,,,,,
Vietnam,VNM,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89608875,,,,40.36250249,,33.45951104,,24.4048443,,,,,,
Vietnam,VNM,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70746E+14,2.76355E+14,2.71938E+14,2.89409E+14,3.12369E+14,3.29673E+14,3.50706E+14,3.72941E+14,3.95616E+14,4.21188E+14,
Vietnam,VNM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,130,110,130,160,190,250,300,330,340,360,410,430,450,500,580,630,720,840,980,1010,1250,1370,1540,1720,1880,1970,2080,2120,2360,2540,
Vietnam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.249634,1736.014139,1847.620675,1957.644497,2091.599402,2252.633886,2425.526266,2587.055148,2701.770578,2797.785536,2954.982868,3105.64352,3269.875335,3462.879975,3689.732423,3931.765415,4167.107894,4422.285218,4628.030244,4830.304958,5089.411248,5352.011422,5574.45888,5815.11892,6098.489609,6438.260271,6767.902495,7155.745829,7586.384939,8041.178551,
Vietnam,VNM,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.029861925,0.006198528,0.004129652,0.021715115,0.154683465,0.123924518,0.064298419,0.079308511,0.024935922,0.020252188,0.016209193,0.017606674,0.043822221,0.024419605,0.026633036,0.032717859,0.020497078,0.02452529,0.033702646,0.077798923,0.150379678,0.37956979,0.460478186,0.900251677,0.621323895,0.623469703,0.775599226,0.460082976,0.482934691,0.334029494,0.21768698,0.222051962,0.289410862,0.277120319,,
Vietnam,VNM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.537035615,10.90430718,13.99132644,16.88441174,24.16599034,24.74649133,26.31995726,24.97231158,25.05835082,17.79866421,18.24453022,18.38797711,14.38299838,8.895320332,20.3162096,17.79751473,20.42234417,20.20363691,18.9382404,15.8225433,16.25743695,13.1385084,13.53404558,,
Vietnam,VNM,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092420758,0.079629576,0.041104183,0.049968928,0.015947108,0.012455449,0.009881984,0.009766071,0.026289053,0.013977671,0.01559353,0.017537784,0.009519579,0.016687207,0.018989916,0.036463934,0.051126258,0.193523314,0.190415905,0.493387717,0.422887575,0.228085761,0.333522835,0.262104221,0.214274073,0.155171849,0.130145897,0.120216476,0.111775331,0.108797837,,
Vietnam,VNM,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.192672,2140.251952,2202.581166,2296.934865,2421.442354,2549.610023,2610.408091,2476.16669,2538.264737,2694.717679,2823.726399,2785.205416,2832.851217,2869.643571,2859.431992,2854.796832,2819.409925,2977.016648,3071.734025,2853.395017,2931.279148,2977.96996,3056.325969,3179.718874,3261.633237,3459.508607,3602.986793,3773.302203,3969.836078,
Vietnam,VNM,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,,,,,,,,,,,,,,,,,,,,,,,,,,2520380851,2838363803,3168910418,3393113813,2956074357,2768664862,2924365645,3325658226,3642444534,3982114814,4521608947,5136036829,5794737085,6385682830,6895861539,7701587146,8575496392,9569913349,10673716710,11833341520,13362172303,15146739468,17021082999,18686378154,19202525094,15008931942,17121980673,18671066206,20018195214,21500767797,23779830272,26609639316,30441440701,34393964703,38277020817,
Vietnam,VNM,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,-59741958200,-2.52438E+11,-1.70544E+12,-2.8671E+12,-3.876E+12,-3.925E+12,-4.516E+12,-1.2296E+13,-1.6866E+13,-2.0819E+13,-2.9839E+13,-2.5526E+13,-2.6371E+13,-1.1418E+13,-1.57849E+13,-8.81767E+12,-3.86745E+13,-6.73649E+13,-9.69557E+13,-3.0307E+13,-3.0573E+13,-1.69182E+14,-2.20495E+14,-1.71662E+14,-1.77215E+14,-1.14887E+14,1.13697E+14,7.735E+13,1.28965E+14,3.3169E+13,1.15342E+14,1.40282E+14,1.86053E+14,1.92643E+14,
Vietnam,VNM,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92115751.4,,,,,196859549,357301402.5,439878195.2,429673130.5,552004823.6,552527388.9,611951052.6,660909326.1,730063156.5,826972572.5,1004572590,1431497525,2105756756,3452193013,4647149933,3504231356,3535716678,3975572594,4744718648,5190218184,5588235294,5837843343,5952997275,6268192067,6576571594,6981488615,
Vietnam,VNM,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2473E+14,7.91479E+14,8.71036E+14,9.27973E+14,9.85499E+14,1.00E+15,1.05E+15,1.12E+15,1.21E+15,1.32E+15,1.43E+15,1.55E+15,1.69E+15,1.93E+15,2.07E+15,2.14E+15,2.34E+15,2.35E+15,2.45E+15,2.58E+15,2.76E+15,3.02E+15,3.26E+15,3.51E+15,3.79E+15,4.07E+15,
Vietnam,VNM,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35407E+14,5.74034E+14,6.26222E+14,6.63239E+14,6.92853E+14,7.10839E+14,7.32706E+14,7.65469E+14,8.23858E+14,8.89855E+14,9.52983E+14,1.02E+15,1.10E+15,1.21E+15,1.30E+15,1.33E+15,1.44E+15,1.50E+15,1.57E+15,1.65E+15,1.75E+15,1.91E+15,2.05E+15,2.20E+15,2.36E+15,2.54E+15,
Vietnam,VNM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315597882,1305814502,458562483.9,511970136.4,427617814.1,332970309.4,297716380,431345012.2,,,,,,,,,841930159.4,915089546.6,1026426801,1286528867,1784217422,2137625597,2401450914,2672286425,2686520590,,,,,,,,,
Vietnam,VNM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001319688,0.011154089,0.06345679,0.250527655,0.610475086,1.515004913,2.375779122,3.690545285,4.171216303,4.318832452,5.317667686,5.677607533,6.542661911,8.26268947,9.716197135,11.91316998,13.6002095,15.34527973,
Vietnam,VNM,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2044E+12,5.177E+12,6.204E+12,6.371E+12,1.0279E+13,1.4738E+13,1.8741E+13,2.2722E+13,2.55E+13,2.7523E+13,2.7137E+13,2.8346E+13,3.0463E+13,3.339E+13,3.877E+13,4.5715E+13,4.9952E+13,5.8734E+13,6.9247E+13,9.0904E+13,1.0454E+14,1.29313E+14,1.64323E+14,1.92362E+14,2.20642E+14,2.46711E+14,2.65545E+14,2.93106E+14,3.25804E+14,3.58592E+14,3.90051E+14,
Vietnam,VNM,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,2.68,,2.65,,2.809177,,2.75055,,2.95,,
Vietnam,VNM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,1533,1521,1324,1398,1921,2338,2000,2674,2682,2928,3447,3910,4106,4139,3901,4101,3959,3733,4251.9,4125.4,3190,3574,3989,,
Vietnam,VNM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,,,,
Vietnam,VNM,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32204,34718,35106,36236,38854,45230,54963,55313,60731,,
Vietnam,VNM,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000000,110000000,,39500000,,87000000,1780000000,412000000,,93200000,,367360000,170300000,349300000,943050000,2771770000,317500000,,1790000000,,200000000,2400000000,3645700000,3287680000,
Vietnam,VNM,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,47,41,46,37,37,37,36,36,32,34,34,20,24,22,17,16,
Vietnam,VNM,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,,,,
Vietnam,VNM,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2,139.2,139.2,139.2,139.2,139.2,
Vietnam,VNM,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696426213,,,,,,,,0.744960725,,0.747685909
Vietnam,VNM,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65691022,16.52946427,,18.48467225,18.67003595,19.84884112,20.12386314,28.18658706,35.25907401,39.29039363,43.13077449,48.37235081,58.72243079,60.46678778,65.35954237,85.63968738,82.87277097,103.3223538,114.7234701,101.7990061,94.83221168,96.80326851,100.3001702,111.9263296,123.8148747,130.7217968,133.1359817,137.912126,
Vietnam,VNM,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.51319709,,,18.9328334,20.34354143,14.73341236,45.86023536,29.55269679,16.9458675,16.73363346,23.10744928,32.61623108,26.76801198,21.76575667,44.45782168,21.65346188,35.01665239,31.73264935,14.29825235,8.932490793,11.3445741,11.44307344,14.79780296,15.28452549,14.24065438,10.7410878,10.81455055,
Vietnam,VNM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.409588681,2.912676613,3.457922684,7.572169557,11.82538546,14.72505006,17.01759914,19.58940869,20.67098998,21.85740333,22.68821623,23.74333457,24.24403856,24.59065948,25.32249913,25.90402894,
Vietnam,VNM,Aquaculture production (metric tons),ER.FSH.AQUA.MT,37660,40320,43040,45750,48540,51330,54130,56850,59580,62440,65350,68360,71230,74250,77220,80390,83580,87020,90760,94690,99160,103810,108770,113920,119000,129500,127449,141747,154317,164917,162076,168104,172899,188061,344084,389069,308288,332378,353920,413468,513517,603098,718041,952502,1213617,1452300,1672727,2100400,2477450,2571080,2701317,2859581,3103351,3220071,3354342,3450200,3634531,,,,
Vietnam,VNM,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,,,,,,,,,,,,70.1043585,68.05031447,70.77885162,69.95142262,72.33038348,67.96941376,68.83830455,69.25373134,71.86177715,8.993288591,14.26701571,14.59854015,12.92166953,8.347725964,1.090074584,0.941915228,1.853568119,1.674641148,1.248581158,4.085155351,4.098360656,4.35520362,5.11605874,4.912430585,3.897996357,3.755260602,3.297609233,2.984332256,2.880556245,2.555404794,2.316048371,2.256428197,2.271973466,2.124183007,2.086230876,1.977644024,1.826484018,1.634472511,1.487455197,1.30065826,1.297874035,1.202501203,1.115213044,1.14437234,,,,,,
Vietnam,VNM,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,6856.921,5948.373,6298.983,7033.776,6432.314,6559.941,7036.411,7852.145,7584.212,6938.048,7438.884,7729.013,8352.733,10323.341,9472.949,9731.799,10472.947,10553.578,11157.954,10935.126,11614.026,12735.699,13248.935,13329.69,15376.062,15424.112,16514.103,16284.61,21761.969,20142.498,19746.07,18438.304,21944.528,20912.693,21960.152,22806.173,22803.879,23715.403,24207.404,29479.016,33817.9,34156.079,34494.258,,,,,,,,
Vietnam,VNM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,90.68476249,90.18441404,91.45216124,90.88066701,90.6888361,90.35555556,90.77244259,86.56367041,85.36478812,85.04954761,25.86475943,27.59754821,22.13740458,29.31034483,46.06072252,55.91253154,81.88043192,82.33317331,78.69203329,77.54504505,75.7793765,74.90690939,73.668462,71.96279423,66.56916005,70.16632017,61.07670319,61.90341711,60.21828535,48.79581152,51.60738714,55.69921742,50.625,38.51522843,41.2465374,43.17408294,42.57457161,47.76811123,45.67415297,42.03444564,38.64925832,40.8444791,38.85752758,40.62849162,38.45624266,40.23688537,41.63751874,34.79841953,37.01597365,35.39255374,33.27938343,39.16668675,36.67472234,38.25404732,42.17561852,44.20927606,42.13852039,,,,
Vietnam,VNM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,37.14463984,36.38374137,37.7274941,32.01439742,34.46440208,25.24113167,26.36226099,26.47408182,27.23540756,28.63996644,28.1979227,29.4613686,30.67859134,30.05025452,29.57039682,31.2544782,33.44224757,32.26292514,28.05897198,27.62789723,26.82560313,28.10543211,30.36653496,33.61244562,37.03708171,39.58945312,42.450669,44.66937137,44.47201564,46.27348735,47.91381219,52.27151552,53.51507155,58.26328476,60.53286039,60.72421328,62.72987523,64.56385219,66.79639429,70.32817751,68.49888991,66.97810449,69.82183655,,,,,,,
Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4,85.34568787,86.26945496,87.18787384,88.09648132,89.1,89.86636353,90.71869659,96.1,96,93.16392517,93.97767639,96.1,98.45297241,99,99.03380585,99.00099182,99.2,99.7993927,99.2,100,100,,
Vietnam,VNM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.87235314,4.963745458,5.075337575,6.345528434,6.660957372,8.297905399,13.25990504,11.49403847,10.91431667,10.9759232,10.04059615,10.43475469,12.61732608,10.24171429,14.80100933,7.947545063,4.687529843,5.818781966,8.026518359,7.149582227,4.975696595,4.863767195,4.365097763,2.566021555,2.556432601,2.482071143,3.062902432,1.996013585,2.520253205,1.871518634,2.655582072,3.273473129,7.988038436,3.455171969,12.15811559,10.38559875,11.96680728,11.04569544,13.45004781,15.68642217,18.58668955,15.5558725,13.05179105,18.63802037,19.96067519,20.20071843,19.97340003,27.47191675,26.90651876,38.21269921,31.48725783,37.4923087,45.80396597,45.01866438,45.96455032,34.17662737,31.03491744,25.41316424,17.0959098,,
Vietnam,VNM,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,,,,3480000.019,1990000.01,2160000.086,2769999.981,1320000.052,5030000.21,4610000.134,3579999.924,4210000.038,8369999.886,4579999.924,3529999.971,4679999.828,3750000,8899999.619,6860000.134,4500000,4820000.172,5489999.771,5300000.191,4199999.809,3900000.095,2869999.886,5300000.191,5039999.962,5639999.866,3500000,4289999.962,3539999.962,3920000.076,3990000.01,4320000.172,2395418.882,4710532.188,4539642.811,3843837.023,3143415.213,1956916.332,2187939.882,,
Vietnam,VNM,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,19334000,17187000,9798000,2006000,6696000,4527000,-596000,-1000000,-50330707.2,-86204962.1,-44346090.2,246941838,-140399043.8,99381336.1,57516777.1,146493126.3,381021977.6,1043952616,825008377.9,1049147757,998376707.6,685138091.6,1419084827,1281152752,961773256.8,858921597.6,1542514339,1566619996,3386836866,2973263864,3142170999,3673730170,3429719401,3947575875,2783339183,2857331353,2692378784,1397220640,1449552278,
Vietnam,VNM,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.67526588,,
Vietnam,VNM,"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
